market,category,list_type,date,rank,asin,title,brand,price_low,price_high,rate,review_count,has_video,sales_rank,previous_sales_rank,pct_chg_sales_rank,source_file,product_url
US,Category D,movers_shakers,2026-02-07,69,DEMO03153,Demo Product 03153,Brand_470,7.86,,4.8,7511.0,0,188.0,202.0,7.0,demo,https://example.com/dp/DEMO03153
US,Category D,movers_shakers,2026-02-07,70,DEMO02931,Demo Product 02931,Brand_1233,34.54,,4.2,10312.0,0,248.0,266.0,7.0,demo,https://example.com/dp/DEMO02931
US,Category D,movers_shakers,2026-02-07,71,DEMO03208,Demo Product 03208,Brand_1041,5.12,,4.8,4518.0,0,227.0,243.0,7.0,demo,https://example.com/dp/DEMO03208
US,Category D,movers_shakers,2026-02-07,72,DEMO03209,Demo Product 03209,Brand_023,3.11,,4.7,22263.0,0,224.0,239.0,6.0,demo,https://example.com/dp/DEMO03209
US,Category D,movers_shakers,2026-02-07,73,DEMO03060,Demo Product 03060,Brand_001,13.82,,4.7,23968.0,0,75.0,80.0,6.0,demo,https://example.com/dp/DEMO03060
US,Category D,movers_shakers,2026-02-07,74,DEMO02713,Demo Product 02713,Brand_606,31.3,,4.4,56312.0,0,270.0,288.0,6.0,demo,https://example.com/dp/DEMO02713
US,Category D,movers_shakers,2026-02-07,75,DEMO03210,Demo Product 03210,Brand_1243,4.89,,4.8,11640.0,0,345.0,368.0,6.0,demo,https://example.com/dp/DEMO03210
US,Category D,movers_shakers,2026-02-07,76,DEMO03211,Demo Product 03211,Brand_366,16.42,,4.6,14073.0,0,168.0,179.0,6.0,demo,https://example.com/dp/DEMO03211
US,Category D,movers_shakers,2026-02-07,77,DEMO03027,Demo Product 03027,Brand_467,9.17,,4.5,25795.0,0,230.0,245.0,6.0,demo,https://example.com/dp/DEMO03027
US,Category D,movers_shakers,2026-02-07,78,DEMO02720,Demo Product 02720,Brand_607,5.46,,4.4,4420.0,0,236.0,251.0,6.0,demo,https://example.com/dp/DEMO02720
US,Category D,movers_shakers,2026-02-07,79,DEMO03212,Demo Product 03212,Brand_023,13.61,,4.8,17313.0,1,394.0,419.0,6.0,demo,https://example.com/dp/DEMO03212
US,Category D,movers_shakers,2026-02-07,80,DEMO03213,Demo Product 03213,Brand_542,9.22,,4.8,2569.0,1,286.0,304.0,6.0,demo,https://example.com/dp/DEMO03213
US,Category D,movers_shakers,2026-02-07,81,DEMO03214,Demo Product 03214,Brand_1244,6.11,,4.8,38758.0,0,32.0,34.0,6.0,demo,https://example.com/dp/DEMO03214
US,Category D,movers_shakers,2026-02-07,82,DEMO03012,Demo Product 03012,Brand_470,27.01,,4.7,8526.0,0,275.0,292.0,6.0,demo,https://example.com/dp/DEMO03012
US,Category D,movers_shakers,2026-02-07,83,DEMO03215,Demo Product 03215,Brand_1492,7.89,,4.4,11041.0,0,277.0,294.0,6.0,demo,https://example.com/dp/DEMO03215
US,Category D,movers_shakers,2026-02-07,84,DEMO02746,Demo Product 02746,Brand_749,9.56,,4.7,45807.0,0,197.0,209.0,6.0,demo,https://example.com/dp/DEMO02746
US,Category D,movers_shakers,2026-02-07,85,DEMO02896,Demo Product 02896,Brand_672,8.74,,4.8,2869.0,0,165.0,175.0,6.0,demo,https://example.com/dp/DEMO02896
US,Category D,movers_shakers,2026-02-07,86,DEMO03216,Demo Product 03216,Brand_1050,9.23,,4.6,232.0,0,380.0,403.0,6.0,demo,https://example.com/dp/DEMO03216
US,Category D,movers_shakers,2026-02-07,87,DEMO03217,Demo Product 03217,Brand_216,5.63,,4.6,12613.0,0,320.0,339.0,5.0,demo,https://example.com/dp/DEMO03217
US,Category D,movers_shakers,2026-02-07,88,DEMO03218,Demo Product 03218,Brand_667,12.19,,4.4,21952.0,0,255.0,270.0,5.0,demo,https://example.com/dp/DEMO03218
US,Category D,movers_shakers,2026-02-07,89,DEMO03054,Demo Product 03054,Brand_545,13.85,,4.5,3130.0,0,274.0,290.0,5.0,demo,https://example.com/dp/DEMO03054
US,Category D,movers_shakers,2026-02-07,90,DEMO03154,Demo Product 03154,Brand_320,8.55,,4.1,1421.0,0,360.0,381.0,5.0,demo,https://example.com/dp/DEMO03154
US,Category D,movers_shakers,2026-02-07,91,DEMO03219,Demo Product 03219,Brand_1493,8.88,,4.6,2992.0,0,225.0,238.0,5.0,demo,https://example.com/dp/DEMO03219
US,Category D,movers_shakers,2026-02-07,92,DEMO02766,Demo Product 02766,Brand_751,12.92,,4.7,28979.0,1,228.0,241.0,5.0,demo,https://example.com/dp/DEMO02766
US,Category D,movers_shakers,2026-02-07,93,DEMO02906,Demo Product 02906,Brand_468,12.59,,4.9,1345.0,0,106.0,112.0,5.0,demo,https://example.com/dp/DEMO02906
US,Category D,movers_shakers,2026-02-07,94,DEMO03220,Demo Product 03220,Brand_1245,10.99,,4.5,29164.0,0,151.0,159.0,5.0,demo,https://example.com/dp/DEMO03220
US,Category D,movers_shakers,2026-02-07,95,DEMO02904,Demo Product 02904,Brand_014,5.15,,4.8,19129.0,0,19.0,20.0,5.0,demo,https://example.com/dp/DEMO02904
US,Category D,movers_shakers,2026-02-07,96,DEMO02767,Demo Product 02767,Brand_285,8.12,,4.8,4840.0,0,57.0,60.0,5.0,demo,https://example.com/dp/DEMO02767
US,Category D,movers_shakers,2026-02-07,97,DEMO03140,Demo Product 03140,Brand_1044,5.55,,4.6,17267.0,0,210.0,221.0,5.0,demo,https://example.com/dp/DEMO03140
US,Category D,movers_shakers,2026-02-07,98,DEMO03221,Demo Product 03221,Brand_1494,9.13,,4.7,3538.0,0,256.0,269.0,5.0,demo,https://example.com/dp/DEMO03221
US,Category D,movers_shakers,2026-02-07,99,DEMO03222,Demo Product 03222,Brand_1039,10.12,,4.6,1919.0,0,383.0,402.0,4.0,demo,https://example.com/dp/DEMO03222
US,Category D,movers_shakers,2026-02-07,100,DEMO03223,Demo Product 03223,Brand_1495,5.83,,4.6,23270.0,0,190.0,199.0,4.0,demo,https://example.com/dp/DEMO03223
US,Category D,new_release,2026-02-07,1,DEMO02782,Demo Product 02782,Brand_054,9.47,,5.0,57.0,0,,,,demo,https://example.com/dp/DEMO02782
US,Category D,new_release,2026-02-07,2,DEMO02786,Demo Product 02786,Brand_245,17.32,,4.8,33.0,0,,,,demo,https://example.com/dp/DEMO02786
US,Category D,new_release,2026-02-07,3,DEMO02783,Demo Product 02783,Brand_034,56.69,,4.2,380.0,1,,,,demo,https://example.com/dp/DEMO02783
US,Category D,new_release,2026-02-07,4,DEMO02787,Demo Product 02787,Brand_286,15.83,,5.0,23.0,0,,,,demo,https://example.com/dp/DEMO02787
US,Category D,new_release,2026-02-07,5,DEMO02791,Demo Product 02791,Brand_NA,8.03,,4.9,34.0,0,,,,demo,https://example.com/dp/DEMO02791
US,Category D,new_release,2026-02-07,6,DEMO02793,Demo Product 02793,Brand_287,10.21,,4.9,38.0,0,,,,demo,https://example.com/dp/DEMO02793
US,Category D,new_release,2026-02-07,7,DEMO02797,Demo Product 02797,Brand_034,82.12,,4.4,204.0,1,,,,demo,https://example.com/dp/DEMO02797
US,Category D,new_release,2026-02-07,8,DEMO02788,Demo Product 02788,Brand_040,9.59,,4.9,61.0,0,,,,demo,https://example.com/dp/DEMO02788
US,Category D,new_release,2026-02-07,9,DEMO02789,Demo Product 02789,Brand_NA,9.4,,4.8,51.0,0,,,,demo,https://example.com/dp/DEMO02789
US,Category D,new_release,2026-02-07,10,DEMO02855,Demo Product 02855,Brand_441,9.78,,3.7,5.0,0,,,,demo,https://example.com/dp/DEMO02855
US,Category D,new_release,2026-02-07,11,DEMO02820,Demo Product 02820,Brand_397,13.59,,4.7,27.0,0,,,,demo,https://example.com/dp/DEMO02820
US,Category D,new_release,2026-02-07,12,DEMO03069,Demo Product 03069,Brand_054,9.75,,5.0,32.0,0,,,,demo,https://example.com/dp/DEMO03069
US,Category D,new_release,2026-02-07,13,DEMO02945,Demo Product 02945,Brand_080,5.94,,4.6,13.0,0,,,,demo,https://example.com/dp/DEMO02945
US,Category D,new_release,2026-02-07,14,DEMO02802,Demo Product 02802,Brand_395,5.78,,4.9,21.0,0,,,,demo,https://example.com/dp/DEMO02802
US,Category D,new_release,2026-02-07,15,DEMO02947,Demo Product 02947,Brand_080,5.94,,4.4,10.0,0,,,,demo,https://example.com/dp/DEMO02947
US,Category D,new_release,2026-02-07,16,DEMO02803,Demo Product 02803,Brand_539,16.54,,3.8,24.0,1,,,,demo,https://example.com/dp/DEMO02803
US,Category D,new_release,2026-02-07,17,DEMO03117,Demo Product 03117,Brand_396,9.56,,3.5,15.0,1,,,,demo,https://example.com/dp/DEMO03117
US,Category D,new_release,2026-02-07,18,DEMO02946,Demo Product 02946,Brand_614,17.38,,5.0,1.0,0,,,,demo,https://example.com/dp/DEMO02946
US,Category D,new_release,2026-02-07,19,DEMO03224,Demo Product 03224,Brand_NA,3.0,,4.9,18.0,1,,,,demo,https://example.com/dp/DEMO03224
US,Category D,new_release,2026-02-07,20,DEMO02953,Demo Product 02953,Brand_500,13.92,,4.0,2.0,0,,,,demo,https://example.com/dp/DEMO02953
US,Category D,new_release,2026-02-07,21,DEMO03225,Demo Product 03225,Brand_399,22.96,,4.0,26.0,0,,,,demo,https://example.com/dp/DEMO03225
US,Category D,new_release,2026-02-07,22,DEMO02809,Demo Product 02809,Brand_138,9.47,,5.0,11.0,0,,,,demo,https://example.com/dp/DEMO02809
US,Category D,new_release,2026-02-07,23,DEMO02804,Demo Product 02804,Brand_318,4.82,,4.7,65.0,1,,,,demo,https://example.com/dp/DEMO02804
US,Category D,new_release,2026-02-07,24,DEMO03071,Demo Product 03071,Brand_612,3.49,,5.0,53.0,0,,,,demo,https://example.com/dp/DEMO03071
US,Category D,new_release,2026-02-07,25,DEMO03226,Demo Product 03226,Brand_394,16.78,,4.9,32.0,0,,,,demo,https://example.com/dp/DEMO03226
US,Category D,new_release,2026-02-07,26,DEMO03070,Demo Product 03070,Brand_093,25.08,,4.4,87.0,1,,,,demo,https://example.com/dp/DEMO03070
US,Category D,new_release,2026-02-07,27,DEMO03118,Demo Product 03118,Brand_138,9.88,,4.9,14.0,0,,,,demo,https://example.com/dp/DEMO03118
US,Category D,new_release,2026-02-07,28,DEMO02828,Demo Product 02828,Brand_012,17.39,,4.9,34.0,0,,,,demo,https://example.com/dp/DEMO02828
US,Category D,new_release,2026-02-07,29,DEMO03170,Demo Product 03170,Brand_NA,22.89,,4.8,13.0,0,,,,demo,https://example.com/dp/DEMO03170
US,Category D,new_release,2026-02-07,30,DEMO03124,Demo Product 03124,Brand_217,3.95,,5.0,22.0,0,,,,demo,https://example.com/dp/DEMO03124
US,Category D,new_release,2026-02-07,31,DEMO02831,Demo Product 02831,Brand_364,9.6,,4.8,21.0,0,,,,demo,https://example.com/dp/DEMO02831
US,Category D,new_release,2026-02-07,32,DEMO03227,Demo Product 03227,Brand_1238,23.11,,5.0,1.0,1,,,,demo,https://example.com/dp/DEMO03227
US,Category D,new_release,2026-02-07,33,DEMO03073,Demo Product 03073,Brand_001,15.56,,4.6,97.0,0,,,,demo,https://example.com/dp/DEMO03073
US,Category D,new_release,2026-02-07,34,DEMO02866,Demo Product 02866,Brand_437,12.91,,4.3,31.0,0,,,,demo,https://example.com/dp/DEMO02866
US,Category D,new_release,2026-02-07,35,DEMO02880,Demo Product 02880,Brand_400,6.96,,4.9,11.0,1,,,,demo,https://example.com/dp/DEMO02880
US,Category D,new_release,2026-02-07,36,DEMO02865,Demo Product 02865,Brand_NA,4.89,,4.4,27.0,0,,,,demo,https://example.com/dp/DEMO02865
US,Category D,new_release,2026-02-07,37,DEMO02836,Demo Product 02836,Brand_197,9.06,,4.9,22.0,0,,,,demo,https://example.com/dp/DEMO02836
US,Category D,new_release,2026-02-07,38,DEMO02871,Demo Product 02871,Brand_036,8.39,,5.0,12.0,0,,,,demo,https://example.com/dp/DEMO02871
US,Category D,new_release,2026-02-07,39,DEMO02967,Demo Product 02967,Brand_469,5.72,,4.8,41.0,0,,,,demo,https://example.com/dp/DEMO02967
US,Category D,new_release,2026-02-07,40,DEMO02823,Demo Product 02823,Brand_196,8.87,,4.7,22.0,0,,,,demo,https://example.com/dp/DEMO02823
US,Category D,new_release,2026-02-07,41,DEMO02970,Demo Product 02970,Brand_440,7.61,,4.5,9.0,0,,,,demo,https://example.com/dp/DEMO02970
US,Category D,new_release,2026-02-07,42,DEMO02858,Demo Product 02858,Brand_NA,26.4,,4.9,27.0,1,,,,demo,https://example.com/dp/DEMO02858
US,Category D,new_release,2026-02-07,43,DEMO02972,Demo Product 02972,Brand_NA,15.71,,1.7,9.0,0,,,,demo,https://example.com/dp/DEMO02972
US,Category D,new_release,2026-02-07,44,DEMO02845,Demo Product 02845,Brand_246,7.99,,4.9,44.0,0,,,,demo,https://example.com/dp/DEMO02845
US,Category D,new_release,2026-02-07,45,DEMO02950,Demo Product 02950,Brand_288,9.07,,4.5,14.0,0,,,,demo,https://example.com/dp/DEMO02950
US,Category D,new_release,2026-02-07,46,DEMO03228,Demo Product 03228,Brand_439,8.72,,5.0,2.0,0,,,,demo,https://example.com/dp/DEMO03228
US,Category D,new_release,2026-02-07,47,DEMO03078,Demo Product 03078,Brand_501,6.26,,4.6,10.0,0,,,,demo,https://example.com/dp/DEMO03078
US,Category D,new_release,2026-02-07,48,DEMO03173,Demo Product 03173,Brand_1239,14.62,,5.0,4.0,0,,,,demo,https://example.com/dp/DEMO03173
US,Category D,new_release,2026-02-07,49,DEMO03130,Demo Product 03130,Brand_402,7.12,,5.0,5.0,0,,,,demo,https://example.com/dp/DEMO03130
US,Category D,new_release,2026-02-07,50,DEMO02840,Demo Product 02840,Brand_131,9.72,,4.7,4.0,1,,,,demo,https://example.com/dp/DEMO02840
US,Category D,new_release,2026-02-07,51,DEMO02952,Demo Product 02952,Brand_543,35.1,,4.4,53.0,0,,,,demo,https://example.com/dp/DEMO02952
US,Category D,new_release,2026-02-07,52,DEMO03171,Demo Product 03171,Brand_NA,6.76,,4.2,7.0,0,,,,demo,https://example.com/dp/DEMO03171
US,Category D,new_release,2026-02-07,53,DEMO03123,Demo Product 03123,Brand_613,5.84,,5.0,3.0,0,,,,demo,https://example.com/dp/DEMO03123
US,Category D,new_release,2026-02-07,54,DEMO03185,Demo Product 03185,Brand_162,21.07,,2.9,7.0,0,,,,demo,https://example.com/dp/DEMO03185
US,Category D,new_release,2026-02-07,55,DEMO02813,Demo Product 02813,Brand_540,20.58,,4.8,26.0,0,,,,demo,https://example.com/dp/DEMO02813
US,Category D,new_release,2026-02-07,56,DEMO03172,Demo Product 03172,Brand_NA,9.79,,,,0,,,,demo,https://example.com/dp/DEMO03172
US,Category D,new_release,2026-02-07,57,DEMO02957,Demo Product 02957,Brand_673,19.83,,5.0,2.0,0,,,,demo,https://example.com/dp/DEMO02957
US,Category D,new_release,2026-02-07,58,DEMO02808,Demo Product 02808,Brand_040,8.65,,4.9,55.0,0,,,,demo,https://example.com/dp/DEMO02808
US,Category D,new_release,2026-02-07,59,DEMO03084,Demo Product 03084,Brand_NA,,,1.0,1.0,0,,,,demo,https://example.com/dp/DEMO03084
US,Category D,new_release,2026-02-07,60,DEMO03229,Demo Product 03229,Brand_548,9.68,,5.0,6.0,1,,,,demo,https://example.com/dp/DEMO03229
US,Category D,new_release,2026-02-07,61,DEMO03186,Demo Product 03186,Brand_549,5.86,,4.6,6.0,0,,,,demo,https://example.com/dp/DEMO03186
US,Category D,new_release,2026-02-07,62,DEMO03177,Demo Product 03177,Brand_1240,17.47,,5.0,1.0,0,,,,demo,https://example.com/dp/DEMO03177
US,Category D,new_release,2026-02-07,63,DEMO03125,Demo Product 03125,Brand_NA,7.97,,,,1,,,,demo,https://example.com/dp/DEMO03125
US,Category D,new_release,2026-02-07,64,DEMO03085,Demo Product 03085,Brand_NA,8.14,,4.3,8.0,0,,,,demo,https://example.com/dp/DEMO03085
US,Category D,new_release,2026-02-07,65,DEMO03082,Demo Product 03082,Brand_NA,22.55,,4.6,29.0,1,,,,demo,https://example.com/dp/DEMO03082
US,Category D,new_release,2026-02-07,66,DEMO02964,Demo Product 02964,Brand_321,12.69,,1.4,6.0,0,,,,demo,https://example.com/dp/DEMO02964
US,Category D,new_release,2026-02-07,67,DEMO03129,Demo Product 03129,Brand_164,6.83,,4.9,13.0,1,,,,demo,https://example.com/dp/DEMO03129
US,Category D,new_release,2026-02-07,68,DEMO03081,Demo Product 03081,Brand_093,64.75,,3.5,44.0,1,,,,demo,https://example.com/dp/DEMO03081
US,Category D,new_release,2026-02-07,69,DEMO03072,Demo Product 03072,Brand_093,29.68,,4.5,70.0,1,,,,demo,https://example.com/dp/DEMO03072
US,Category D,new_release,2026-02-07,70,DEMO03127,Demo Product 03127,Brand_471,14.13,,4.0,1.0,0,,,,demo,https://example.com/dp/DEMO03127
US,Category D,new_release,2026-02-07,71,DEMO02966,Demo Product 02966,Brand_499,9.15,,4.9,15.0,0,,,,demo,https://example.com/dp/DEMO02966
US,Category D,new_release,2026-02-07,72,DEMO02838,Demo Product 02838,Brand_398,7.64,,4.8,40.0,0,,,,demo,https://example.com/dp/DEMO02838
US,Category D,new_release,2026-02-07,73,DEMO02839,Demo Product 02839,Brand_608,28.25,,5.0,7.0,0,,,,demo,https://example.com/dp/DEMO02839
US,Category D,new_release,2026-02-07,74,DEMO03182,Demo Product 03182,Brand_547,6.69,,4.8,13.0,0,,,,demo,https://example.com/dp/DEMO03182
US,Category D,new_release,2026-02-07,75,DEMO02827,Demo Product 02827,Brand_599,12.64,,2.7,22.0,1,,,,demo,https://example.com/dp/DEMO02827
US,Category D,new_release,2026-02-07,76,DEMO03183,Demo Product 03183,Brand_NA,7.81,,4.8,16.0,0,,,,demo,https://example.com/dp/DEMO03183
US,Category D,new_release,2026-02-07,77,DEMO02825,Demo Product 02825,Brand_120,9.21,,4.8,90.0,1,,,,demo,https://example.com/dp/DEMO02825
US,Category D,new_release,2026-02-07,78,DEMO02870,Demo Product 02870,Brand_365,8.93,,4.9,14.0,0,,,,demo,https://example.com/dp/DEMO02870
US,Category D,new_release,2026-02-07,79,DEMO02844,Demo Product 02844,Brand_670,8.99,,4.5,25.0,0,,,,demo,https://example.com/dp/DEMO02844
US,Category D,new_release,2026-02-07,80,DEMO03230,Demo Product 03230,Brand_760,10.48,,1.0,1.0,0,,,,demo,https://example.com/dp/DEMO03230
US,Category D,new_release,2026-02-07,81,DEMO02834,Demo Product 02834,Brand_036,6.1,,4.6,14.0,1,,,,demo,https://example.com/dp/DEMO02834
US,Category D,new_release,2026-02-07,82,DEMO03179,Demo Product 03179,Brand_1241,29.98,,5.0,28.0,1,,,,demo,https://example.com/dp/DEMO03179
US,Category D,new_release,2026-02-07,83,DEMO03231,Demo Product 03231,Brand_873,3.6,,4.8,18.0,0,,,,demo,https://example.com/dp/DEMO03231
US,Category D,new_release,2026-02-07,84,DEMO03180,Demo Product 03180,Brand_NA,20.44,,3.0,2.0,0,,,,demo,https://example.com/dp/DEMO03180
US,Category D,new_release,2026-02-07,85,DEMO02826,Demo Product 02826,Brand_NA,10.27,,5.0,23.0,0,,,,demo,https://example.com/dp/DEMO02826
US,Category D,new_release,2026-02-07,86,DEMO03232,Demo Product 03232,Brand_NA,20.23,,3.9,25.0,1,,,,demo,https://example.com/dp/DEMO03232
US,Category D,new_release,2026-02-07,87,DEMO03233,Demo Product 03233,Brand_615,8.57,,4.4,4.0,0,,,,demo,https://example.com/dp/DEMO03233
US,Category D,new_release,2026-02-07,88,DEMO02863,Demo Product 02863,Brand_542,8.0,,4.9,54.0,0,,,,demo,https://example.com/dp/DEMO02863
US,Category D,new_release,2026-02-07,89,DEMO02960,Demo Product 02960,Brand_610,8.85,,4.4,12.0,0,,,,demo,https://example.com/dp/DEMO02960
US,Category D,new_release,2026-02-07,90,DEMO03136,Demo Product 03136,Brand_164,6.75,,5.0,13.0,1,,,,demo,https://example.com/dp/DEMO03136
US,Category D,new_release,2026-02-07,91,DEMO03234,Demo Product 03234,Brand_131,7.82,,5.0,4.0,1,,,,demo,https://example.com/dp/DEMO03234
US,Category D,new_release,2026-02-07,92,DEMO03122,Demo Product 03122,Brand_NA,,,5.0,2.0,1,,,,demo,https://example.com/dp/DEMO03122
US,Category D,new_release,2026-02-07,93,DEMO03134,Demo Product 03134,Brand_239,10.15,,4.8,19.0,0,,,,demo,https://example.com/dp/DEMO03134
US,Category D,new_release,2026-02-07,94,DEMO03235,Demo Product 03235,Brand_678,8.13,,4.8,9.0,0,,,,demo,https://example.com/dp/DEMO03235
US,Category D,new_release,2026-02-07,95,DEMO03236,Demo Product 03236,Brand_616,3.65,,4.7,11.0,0,,,,demo,https://example.com/dp/DEMO03236
US,Category D,new_release,2026-02-07,96,DEMO03237,Demo Product 03237,Brand_197,9.0,,4.7,17.0,0,,,,demo,https://example.com/dp/DEMO03237
US,Category D,new_release,2026-02-07,97,DEMO03238,Demo Product 03238,Brand_1051,6.93,,5.0,7.0,0,,,,demo,https://example.com/dp/DEMO03238
US,Category D,new_release,2026-02-07,98,DEMO03176,Demo Product 03176,Brand_394,31.62,,4.9,30.0,0,,,,demo,https://example.com/dp/DEMO03176
US,Category D,new_release,2026-02-07,99,DEMO03239,Demo Product 03239,Brand_NA,16.42,,,,0,,,,demo,https://example.com/dp/DEMO03239
US,Category D,new_release,2026-02-07,100,DEMO03240,Demo Product 03240,Brand_NA,9.66,,,,0,,,,demo,https://example.com/dp/DEMO03240
US,Category D,best_seller,2026-02-09,1,DEMO02584,Demo Product 02584,Brand_001,6.41,,4.8,220439.0,0,,,,demo,https://example.com/dp/DEMO02584
US,Category D,best_seller,2026-02-09,2,DEMO02586,Demo Product 02586,Brand_002,36.88,,4.6,103290.0,1,,,,demo,https://example.com/dp/DEMO02586
US,Category D,best_seller,2026-02-09,3,DEMO02585,Demo Product 02585,Brand_002,6.96,,4.8,95479.0,1,,,,demo,https://example.com/dp/DEMO02585
US,Category D,best_seller,2026-02-09,4,DEMO02587,Demo Product 02587,Brand_014,12.38,,4.8,108944.0,1,,,,demo,https://example.com/dp/DEMO02587
US,Category D,best_seller,2026-02-09,5,DEMO03241,Demo Product 03241,Brand_002,53.38,,4.6,87315.0,1,,,,demo,https://example.com/dp/DEMO03241
US,Category D,best_seller,2026-02-09,6,DEMO02588,Demo Product 02588,Brand_001,16.43,,4.8,88599.0,1,,,,demo,https://example.com/dp/DEMO02588
US,Category D,best_seller,2026-02-09,7,DEMO02589,Demo Product 02589,Brand_001,12.79,,4.7,114858.0,1,,,,demo,https://example.com/dp/DEMO02589
US,Category D,best_seller,2026-02-09,8,DEMO02590,Demo Product 02590,Brand_001,8.85,,4.8,32294.0,0,,,,demo,https://example.com/dp/DEMO02590
US,Category D,best_seller,2026-02-09,9,DEMO02591,Demo Product 02591,Brand_016,10.22,,4.8,42862.0,1,,,,demo,https://example.com/dp/DEMO02591
US,Category D,best_seller,2026-02-09,10,DEMO02593,Demo Product 02593,Brand_243,9.86,,4.6,76143.0,1,,,,demo,https://example.com/dp/DEMO02593
US,Category D,best_seller,2026-02-09,11,DEMO02614,Demo Product 02614,Brand_194,13.33,,4.6,1367.0,1,,,,demo,https://example.com/dp/DEMO02614
US,Category D,best_seller,2026-02-09,12,DEMO02594,Demo Product 02594,Brand_001,13.72,,4.8,57031.0,0,,,,demo,https://example.com/dp/DEMO02594
US,Category D,best_seller,2026-02-09,13,DEMO02595,Demo Product 02595,Brand_079,49.02,,4.7,72202.0,1,,,,demo,https://example.com/dp/DEMO02595
US,Category D,best_seller,2026-02-09,14,DEMO02598,Demo Product 02598,Brand_002,,,4.6,100112.0,1,,,,demo,https://example.com/dp/DEMO02598
US,Category D,best_seller,2026-02-09,15,DEMO02603,Demo Product 02603,Brand_001,6.19,,4.6,55628.0,0,,,,demo,https://example.com/dp/DEMO02603
US,Category D,best_seller,2026-02-09,16,DEMO02702,Demo Product 02702,Brand_006,6.23,,4.8,2689.0,1,,,,demo,https://example.com/dp/DEMO02702
US,Category D,best_seller,2026-02-09,17,DEMO02599,Demo Product 02599,Brand_001,32.68,,4.4,74499.0,0,,,,demo,https://example.com/dp/DEMO02599
US,Category D,best_seller,2026-02-09,18,DEMO02600,Demo Product 02600,Brand_014,5.08,,4.8,18262.0,1,,,,demo,https://example.com/dp/DEMO02600
US,Category D,best_seller,2026-02-09,19,DEMO02602,Demo Product 02602,Brand_001,6.74,,4.5,35989.0,1,,,,demo,https://example.com/dp/DEMO02602
US,Category D,best_seller,2026-02-09,20,DEMO02604,Demo Product 02604,Brand_002,43.52,,4.6,63606.0,1,,,,demo,https://example.com/dp/DEMO02604
US,Category D,best_seller,2026-02-09,21,DEMO02596,Demo Product 02596,Brand_012,10.3,,4.8,37571.0,1,,,,demo,https://example.com/dp/DEMO02596
US,Category D,best_seller,2026-02-09,22,DEMO02610,Demo Product 02610,Brand_244,10.02,,4.4,130687.0,1,,,,demo,https://example.com/dp/DEMO02610
US,Category D,best_seller,2026-02-09,23,DEMO02689,Demo Product 02689,Brand_006,10.06,,4.8,1623.0,1,,,,demo,https://example.com/dp/DEMO02689
US,Category D,best_seller,2026-02-09,24,DEMO02607,Demo Product 02607,Brand_016,5.82,,4.8,29837.0,1,,,,demo,https://example.com/dp/DEMO02607
US,Category D,best_seller,2026-02-09,25,DEMO02782,Demo Product 02782,Brand_054,9.99,,4.9,62.0,0,,,,demo,https://example.com/dp/DEMO02782
US,Category D,best_seller,2026-02-09,26,DEMO02700,Demo Product 02700,Brand_006,10.21,,4.8,3752.0,1,,,,demo,https://example.com/dp/DEMO02700
US,Category D,best_seller,2026-02-09,27,DEMO02608,Demo Product 02608,Brand_001,12.38,,4.7,88955.0,0,,,,demo,https://example.com/dp/DEMO02608
US,Category D,best_seller,2026-02-09,28,DEMO02592,Demo Product 02592,Brand_075,15.0,,4.8,37411.0,1,,,,demo,https://example.com/dp/DEMO02592
US,Category D,best_seller,2026-02-09,29,DEMO02605,Demo Product 02605,Brand_002,89.77,,3.8,15548.0,1,,,,demo,https://example.com/dp/DEMO02605
US,Category D,best_seller,2026-02-09,30,DEMO02611,Demo Product 02611,Brand_142,2.84,,4.6,15116.0,1,,,,demo,https://example.com/dp/DEMO02611
US,Category D,best_seller,2026-02-09,31,DEMO02703,Demo Product 02703,Brand_363,9.38,,4.6,447.0,1,,,,demo,https://example.com/dp/DEMO02703
US,Category D,best_seller,2026-02-09,32,DEMO02617,Demo Product 02617,Brand_284,9.82,,4.8,43163.0,1,,,,demo,https://example.com/dp/DEMO02617
US,Category D,best_seller,2026-02-09,33,DEMO02976,Demo Product 02976,Brand_006,9.58,,4.8,1048.0,1,,,,demo,https://example.com/dp/DEMO02976
US,Category D,best_seller,2026-02-09,34,DEMO02613,Demo Product 02613,Brand_362,10.04,,4.7,18690.0,1,,,,demo,https://example.com/dp/DEMO02613
US,Category D,best_seller,2026-02-09,35,DEMO02634,Demo Product 02634,Brand_014,4.27,,4.8,10118.0,1,,,,demo,https://example.com/dp/DEMO02634
US,Category D,best_seller,2026-02-09,36,DEMO02615,Demo Product 02615,Brand_315,10.1,,4.7,62960.0,1,,,,demo,https://example.com/dp/DEMO02615
US,Category D,best_seller,2026-02-09,37,DEMO02601,Demo Product 02601,Brand_283,7.19,,4.7,5598.0,0,,,,demo,https://example.com/dp/DEMO02601
US,Category D,best_seller,2026-02-09,38,DEMO02618,Demo Product 02618,Brand_012,6.93,,4.7,71566.0,1,,,,demo,https://example.com/dp/DEMO02618
US,Category D,best_seller,2026-02-09,39,DEMO02622,Demo Product 02622,Brand_002,,,4.7,93741.0,1,,,,demo,https://example.com/dp/DEMO02622
US,Category D,best_seller,2026-02-09,40,DEMO02606,Demo Product 02606,Brand_088,7.29,,4.8,34140.0,1,,,,demo,https://example.com/dp/DEMO02606
